/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1183.npy,/home/honey/honey/underwater/resized_underwater/545.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/521.npy,/home/honey/honey/underwater/resized_underwater/272.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/121.npy,/home/honey/honey/underwater/resized_underwater/429.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/165.npy,/home/honey/honey/underwater/resized_underwater/483.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/413.npy,/home/honey/honey/underwater/resized_underwater/1173.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/29.npy,/home/honey/honey/underwater/resized_underwater/584.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/821.npy,/home/honey/honey/underwater/resized_underwater/934.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1060.npy,/home/honey/honey/underwater/resized_underwater/1322.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/185.npy,/home/honey/honey/underwater/resized_underwater/467.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1.npy,/home/honey/honey/underwater/resized_underwater/162.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/112.npy,/home/honey/honey/underwater/resized_underwater/893.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/611.npy,/home/honey/honey/underwater/resized_underwater/757.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1223.npy,/home/honey/honey/underwater/resized_underwater/924.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/783.npy,/home/honey/honey/underwater/resized_underwater/909.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/816.npy,/home/honey/honey/underwater/resized_underwater/576.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/705.npy,/home/honey/honey/underwater/resized_underwater/1.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1419.npy,/home/honey/honey/underwater/resized_underwater/724.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/923.npy,/home/honey/honey/underwater/resized_underwater/69.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1076.npy,/home/honey/honey/underwater/resized_underwater/506.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/119.npy,/home/honey/honey/underwater/resized_underwater/481.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1423.npy,/home/honey/honey/underwater/resized_underwater/684.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/354.npy,/home/honey/honey/underwater/resized_underwater/487.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/113.npy,/home/honey/honey/underwater/resized_underwater/215.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/765.npy,/home/honey/honey/underwater/resized_underwater/510.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1367.npy,/home/honey/honey/underwater/resized_underwater/1332.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/864.npy,/home/honey/honey/underwater/resized_underwater/803.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/647.npy,/home/honey/honey/underwater/resized_underwater/1233.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/79.npy,/home/honey/honey/underwater/resized_underwater/475.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1041.npy,/home/honey/honey/underwater/resized_underwater/691.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/694.npy,/home/honey/honey/underwater/resized_underwater/609.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/720.npy,/home/honey/honey/underwater/resized_underwater/997.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1288.npy,/home/honey/honey/underwater/resized_underwater/1100.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1078.npy,/home/honey/honey/underwater/resized_underwater/993.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1435.npy,/home/honey/honey/underwater/resized_underwater/262.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/754.npy,/home/honey/honey/underwater/resized_underwater/1035.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1401.npy,/home/honey/honey/underwater/resized_underwater/664.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/80.npy,/home/honey/honey/underwater/resized_underwater/1046.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/689.npy,/home/honey/honey/underwater/resized_underwater/873.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/656.npy,/home/honey/honey/underwater/resized_underwater/189.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1342.npy,/home/honey/honey/underwater/resized_underwater/756.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/247.npy,/home/honey/honey/underwater/resized_underwater/1291.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/309.npy,/home/honey/honey/underwater/resized_underwater/416.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1228.npy,/home/honey/honey/underwater/resized_underwater/441.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/654.npy,/home/honey/honey/underwater/resized_underwater/853.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/715.npy,/home/honey/honey/underwater/resized_underwater/63.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/968.npy,/home/honey/honey/underwater/resized_underwater/872.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/785.npy,/home/honey/honey/underwater/resized_underwater/851.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1191.npy,/home/honey/honey/underwater/resized_underwater/93.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/448.npy,/home/honey/honey/underwater/resized_underwater/1143.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1406.npy,/home/honey/honey/underwater/resized_underwater/1013.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/478.npy,/home/honey/honey/underwater/resized_underwater/227.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/347.npy,/home/honey/honey/underwater/resized_underwater/3.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1025.npy,/home/honey/honey/underwater/resized_underwater/47.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1320.npy,/home/honey/honey/underwater/resized_underwater/209.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/332.npy,/home/honey/honey/underwater/resized_underwater/1137.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1405.npy,/home/honey/honey/underwater/resized_underwater/248.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/423.npy,/home/honey/honey/underwater/resized_underwater/222.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/813.npy,/home/honey/honey/underwater/resized_underwater/761.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/484.npy,/home/honey/honey/underwater/resized_underwater/1302.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/385.npy,/home/honey/honey/underwater/resized_underwater/556.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/166.npy,/home/honey/honey/underwater/resized_underwater/719.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/491.npy,/home/honey/honey/underwater/resized_underwater/588.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/508.npy,/home/honey/honey/underwater/resized_underwater/1296.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1410.npy,/home/honey/honey/underwater/resized_underwater/145.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/281.npy,/home/honey/honey/underwater/resized_underwater/299.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/19.npy,/home/honey/honey/underwater/resized_underwater/64.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/861.npy,/home/honey/honey/underwater/resized_underwater/1043.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1360.npy,/home/honey/honey/underwater/resized_underwater/390.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1409.npy,/home/honey/honey/underwater/resized_underwater/1144.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1429.npy,/home/honey/honey/underwater/resized_underwater/655.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/46.npy,/home/honey/honey/underwater/resized_underwater/624.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/509.npy,/home/honey/honey/underwater/resized_underwater/12.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/453.npy,/home/honey/honey/underwater/resized_underwater/296.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/474.npy,/home/honey/honey/underwater/resized_underwater/711.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1164.npy,/home/honey/honey/underwater/resized_underwater/823.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/711.npy,/home/honey/honey/underwater/resized_underwater/1227.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/330.npy,/home/honey/honey/underwater/resized_underwater/878.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/750.npy,/home/honey/honey/underwater/resized_underwater/1123.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1056.npy,/home/honey/honey/underwater/resized_underwater/830.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/441.npy,/home/honey/honey/underwater/resized_underwater/852.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/284.npy,/home/honey/honey/underwater/resized_underwater/926.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/206.npy,/home/honey/honey/underwater/resized_underwater/983.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1321.npy,/home/honey/honey/underwater/resized_underwater/1059.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/856.npy,/home/honey/honey/underwater/resized_underwater/276.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/619.npy,/home/honey/honey/underwater/resized_underwater/866.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/806.npy,/home/honey/honey/underwater/resized_underwater/1222.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/865.npy,/home/honey/honey/underwater/resized_underwater/206.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/818.npy,/home/honey/honey/underwater/resized_underwater/1303.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/791.npy,/home/honey/honey/underwater/resized_underwater/1177.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/649.npy,/home/honey/honey/underwater/resized_underwater/886.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/26.npy,/home/honey/honey/underwater/resized_underwater/902.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/337.npy,/home/honey/honey/underwater/resized_underwater/797.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/263.npy,/home/honey/honey/underwater/resized_underwater/1118.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1329.npy,/home/honey/honey/underwater/resized_underwater/659.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1119.npy,/home/honey/honey/underwater/resized_underwater/109.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1037.npy,/home/honey/honey/underwater/resized_underwater/1034.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/459.npy,/home/honey/honey/underwater/resized_underwater/453.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/927.npy,/home/honey/honey/underwater/resized_underwater/751.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1193.npy,/home/honey/honey/underwater/resized_underwater/401.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/657.npy,/home/honey/honey/underwater/resized_underwater/804.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1012.npy,/home/honey/honey/underwater/resized_underwater/822.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/777.npy,/home/honey/honey/underwater/resized_underwater/632.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/103.npy,/home/honey/honey/underwater/resized_underwater/883.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1126.npy,/home/honey/honey/underwater/resized_underwater/60.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1335.npy,/home/honey/honey/underwater/resized_underwater/1300.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/1140.npy,/home/honey/honey/underwater/resized_underwater/953.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/795.npy,/home/honey/honey/underwater/resized_underwater/1262.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/27.npy,/home/honey/honey/underwater/resized_underwater/54.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/855.npy,/home/honey/honey/underwater/resized_underwater/1070.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/967.npy,/home/honey/honey/underwater/resized_underwater/835.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/546.npy,/home/honey/honey/underwater/resized_underwater/1279.jpg
/home/honey/honey/underwater/nyu/resized_hazy_smoothDepth/443.npy,/home/honey/honey/underwater/resized_underwater/342.jpg
